tx_id,timestamp,entered_name,actual_name,payee_vpa,amount,input_method,vpa_age_days,prior_tx_count,unique_senders_7d,mule_flagged,mule_flag_count,is_lookalike,name_score,fraud_ring_id,label
677,2026-05-16T20:46:19.952307,Pooja Joshi,Pooja Joshi,arjun.900@icici,5215.78,type,874,85,5,False,0,False,0.9,,clean
744,2026-06-12T22:29:16.503115,Rajesh Menon,Deepa Verma,mohammed.742@oksbi,36795.93,type,15,3,9,True,1,False,0.26,5,mule
214,2026-04-15T14:45:34.277921,Flipkart,Flipkart,flipkart@icici,596.26,type,1297,363,8,False,0,False,0.88,,clean
921,2026-06-14T03:53:41.291746,PhonePe Support,Rajesh Joshi,phonepe.service@paytrn,1176.1,paste,10,4,16,False,0,True,0.46,53,lookalike
499,2026-04-18T00:25:17.063206,Ramesh Menon,Ramesh Menon,sanjay.391@hdfcbank,35355.46,type,1039,258,5,False,0,False,0.96,,clean
123,2026-01-01T09:42:32.377078,Divya Menon,Divya Menon,divya.021@icici,34072.56,type,882,358,4,False,0,False,0.86,,clean
690,2026-01-24T02:11:01.996684,Deepa Patel,Deepa Patel,suresh.790@hdfcbank,30784.69,type,353,170,2,False,0,False,0.98,,clean
523,2026-01-22T10:29:30.425301,Meera Ventures,Meera Ventures,deepa.051@ybl,45664.14,type,74,120,8,False,0,False,0.91,11,clean
134,2026-02-09T23:32:40.011919,Paytm,Paytm,paytm@paytm,2380.37,type,1882,489,6,False,0,False,0.95,,clean
352,2026-04-15T11:20:52.281418,Divya Gupta,Divya Gupta,pooja.853@oksbi,29593.15,type,833,397,5,False,0,False,0.9,,clean
82,2026-04-17T11:28:27.187831,Ananya Das,Ananya Das,ananya.056@okaxis,22060.96,type,496,475,7,False,0,False,0.94,,clean
93,2026-06-15T03:47:29.376474,Mohammed Menon,Mohammed Menon,lakshmi.160@okaxis,40236.47,type,154,454,8,False,0,False,0.98,,clean
264,2026-05-01T08:55:06.127904,Karthik Das,Karthik Das,pooja.853@icici,5930.55,type,691,368,1,False,0,False,0.89,,clean
333,2026-02-17T10:54:01.067304,Kavya Pillai,Kavya Pillai,kavya.472@hdfcbank,222.09,paste,597,68,5,False,0,False,0.91,,clean
266,2026-01-31T08:34:36.369000,Manoj Nair,Manoj Nair,sanjay.188@icici,33868.19,type,331,240,7,False,0,False,0.96,,clean
884,2026-06-21T10:35:01.022747,Zomato Support,Pooja Joshi,zomato.help@paytrn,25988.47,paste,1,0,8,True,2,True,0.38,47,lookalike
836,2026-05-31T04:45:18.443854,Associates Rao,Lakshmi Rao,karthik.234@hdfcbank,168097.52,paste,23,1,53,False,0,False,0.1,21,mule
29,2026-03-25T21:03:24.799620,Flipkart,Flipkart,flipkart@icici,840.6,type,1770,358,2,False,0,False,0.95,,clean
975,2026-05-20T21:12:09.243771,Rajesh Trading,Mohammed Reddy,karthik.671@oksbi,95589.75,type,504,37,4,False,0,False,0.49,,name_mismatch
920,2026-06-19T00:55:34.603236,PhonePe Support,Rajesh Reddy,phonepe.service@paytrn,22857.41,paste,4,4,10,True,2,True,0.65,50,lookalike
455,2026-05-09T21:30:48.843574,Ananya Nair,Ananya Nair,suresh.463@okaxis,21015.45,type,1464,171,1,False,0,False,0.94,,clean
167,2026-03-27T23:59:00.966034,IRCTC,IRCTC,irctc@sbi,4119.44,paste,1132,254,1,False,0,False,0.89,,clean
789,2026-06-02T00:24:16.220207,Industries Patel,Vikram Rao,rohan.976@paytm,216766.86,type,4,0,33,True,4,False,0.43,7,mule
286,2026-02-13T23:58:01.912212,Suresh Nair,Suresh Nair,divya.058@paytm,12677.34,type,1321,12,2,False,0,False,0.94,,clean
729,2026-06-15T18:53:51.600028,Services Kumar,Karthik Nair,deepa.510@paytm,249107.03,type,16,1,30,True,4,False,0.36,8,mule
924,2026-06-23T06:25:47.672560,Swiggy Support,Priya Das,swiggy.support@0kaxis,8314.8,paste,10,1,5,True,2,True,0.51,49,lookalike
471,2026-03-25T08:20:12.769872,Mohammed Das,Mohammed Das,rohan.630@okaxis,20613.73,type,1286,369,3,False,0,False,0.89,,clean
996,2026-03-13T16:58:15.863395,Pooja Menon,Karthik Das,divya.434@okaxis,2421.15,type,836,50,4,False,0,False,0.66,,name_mismatch
733,2026-05-30T20:57:50.738856,Trading Reddy,Ramesh Iyer,divya.101@icici,132063.05,paste,19,3,15,True,4,False,0.39,15,mule
69,2026-06-14T18:07:32.445431,Vikram Rao,Vikram Rao,vikram.413@oksbi,31008.56,paste,795,74,4,False,0,False,0.97,,clean
108,2026-06-08T15:28:47.915233,IRCTC,IRCTC,irctc@sbi,2416.05,type,1044,417,3,False,0,False,0.9,,clean
622,2026-06-01T19:19:56.666485,Paytm,Paytm,paytm@paytm,50.18,type,1601,131,4,False,0,False,0.87,,clean
504,2026-03-04T04:50:39.935081,Vikram Das,Vikram Das,karthik.796@ybl,38908.77,paste,1391,193,1,False,0,False,0.87,,clean
750,2026-06-08T23:34:34.712796,Divya Kumar,Rohan Joshi,sanjay.081@ybl,52250.68,type,25,0,11,True,1,False,0.34,24,mule
706,2026-05-29T01:08:51.969990,Solutions Nair,Ananya Reddy,kavya.022@ybl,147730.09,type,1,3,18,True,1,False,0.24,25,mule
209,2026-06-11T02:38:07.584427,Suresh Verma,Suresh Verma,karthik.591@icici,7848.19,paste,1401,163,4,False,0,False,0.89,,clean
175,2026-02-07T17:38:42.187227,Kavya Joshi,Kavya Joshi,ananya.533@oksbi,8515.11,type,701,369,7,False,0,False,0.89,,clean
360,2026-02-20T18:45:00.692204,Flipkart,Flipkart,flipkart@icici,4228.4,type,1205,329,4,False,0,False,0.98,,clean
112,2026-05-22T07:44:50.829850,Priya Gupta,Priya Gupta,ananya.303@paytm,8477.58,type,241,233,1,False,0,False,0.89,,clean
204,2026-04-28T17:18:53.905361,Manoj Rao,Manoj Rao,sanjay.735@icici,2480.69,type,262,115,5,False,0,False,0.92,,clean
608,2026-03-25T23:45:40.351252,Flipkart,Flipkart,flipkart@icici,4185.03,type,1440,401,2,False,0,False,0.86,,clean
880,2026-06-13T11:30:22.953546,BookMyShow Support,Ramesh Pillai,bookmyshow.support@0kaxis,9095.6,paste,4,1,9,False,0,True,0.69,41,lookalike
25,2025-12-27T02:12:09.435094,Ramesh Pillai,Ramesh Pillai,karthik.717@hdfcbank,46309.38,type,136,480,6,False,0,False,0.89,,clean
375,2026-03-10T17:21:30.008506,Flipkart,Flipkart,flipkart@icici,3647.2,paste,752,410,3,False,0,False,0.85,,clean
9,2026-04-28T08:58:44.697416,Zomato,Zomato,zomato@paytm,1522.3,type,514,230,7,False,0,False,0.92,,clean
294,2026-02-09T21:45:33.231656,Zomato,Zomato,zomato@paytm,1696.64,type,488,96,8,False,0,False,0.86,,clean
363,2026-05-30T12:21:01.953128,Paytm,Paytm,paytm@paytm,1603.83,paste,975,464,6,False,0,False,0.95,,clean
0,2026-02-28T14:39:32.290339,Google Pay,Google Pay,googlepay@okaxis,3903.65,type,1115,314,3,False,0,False,0.95,,clean
425,2026-02-01T08:03:49.228108,Sanjay Das,Sanjay Das,rohan.972@apl,49152.8,type,759,13,3,False,0,False,0.95,,clean
254,2026-04-02T06:05:36.467630,Vikram Sharma,Vikram Sharma,ananya.907@ybl,22986.27,type,1081,316,8,False,0,False,0.89,,clean
453,2026-06-13T16:05:21.430941,Ananya Pillai,Ananya Pillai,pooja.902@hdfcbank,17396.95,type,887,246,3,False,0,False,0.98,,clean
724,2026-06-19T14:04:11.947394,Ventures Reddy,Arjun Das,vikram.951@icici,229042.08,paste,15,0,8,True,2,False,0.4,1,mule
469,2026-02-03T03:01:17.669035,Google Pay,Google Pay,googlepay@okaxis,3415.8,type,494,413,3,False,0,False,0.96,,clean
855,2026-06-20T22:27:57.484415,Amazon Pay Support,Arjun Joshi,amazon.pay.kyc@yba,1833.52,paste,3,1,9,False,0,True,0.38,55,lookalike
586,2026-01-30T06:52:28.543025,PhonePe,PhonePe,phonepe@ybl,1374.57,type,1351,183,5,False,0,False,0.92,,clean
574,2026-01-26T06:21:19.974398,Lakshmi Pillai,Lakshmi Pillai,pooja.493@okaxis,22995.3,type,824,282,7,False,0,False,0.91,,clean
652,2026-04-26T12:48:13.806997,Flipkart,Flipkart,flipkart@icici,4877.65,type,398,281,1,False,0,False,0.94,,clean
719,2026-06-06T08:52:14.249697,Kavya Nair,Rajesh Das,rajesh.061@paytm,249039.94,paste,25,2,43,True,4,False,0.4,23,mule
587,2026-02-19T12:12:58.371213,Deepa Nair,Deepa Nair,vikram.187@oksbi,5234.44,type,1263,493,8,False,0,False,0.92,,clean
848,2026-06-11T14:48:09.878742,Industries Verma,Meera Kumar,karthik.069@oksbi,219395.15,paste,16,3,49,True,3,False,0.45,14,mule
699,2026-04-17T05:11:17.528847,Mohammed Menon,Mohammed Menon,rajesh.091@ybl,9364.38,type,1270,397,3,False,0,False,0.97,,clean
530,2026-02-21T07:39:05.595463,Amazon Pay,Amazon Pay,amazon.pay@apl,308.05,type,1890,246,5,False,0,False,0.99,,clean
484,2026-01-11T20:38:58.960204,Rohan Joshi,Rohan Joshi,deepa.933@okaxis,40837.83,paste,63,273,7,False,0,False,0.95,,clean
426,2026-04-04T11:11:02.694377,Amazon Pay,Amazon Pay,amazon.pay@apl,3379.9,paste,1211,395,7,False,0,False,0.93,30,clean
839,2026-06-19T20:13:34.299066,Ventures Pillai,Rohan Joshi,karthik.774@icici,238298.13,type,1,3,10,True,4,False,0.49,2,mule
190,2026-03-09T19:18:50.750511,Rohan Nair,Rohan Nair,pooja.432@apl,19932.96,paste,477,96,6,False,0,False,0.93,,clean
798,2026-06-01T14:57:31.831635,Pooja Patel,Manoj Singh,vikram.902@icici,191573.49,paste,21,3,44,True,1,False,0.41,21,mule
348,2026-04-17T12:43:52.687675,Karthik Gupta,Karthik Gupta,manoj.271@paytm,24518.13,type,532,20,2,False,0,False,0.96,,clean
954,2026-05-20T08:57:58.694846,Divya Menon,Ramesh Traders,rajesh.555@paytm,68676.13,type,962,95,5,False,0,False,0.51,,name_mismatch
283,2026-05-18T01:57:10.272239,Paytm,Paytm,paytm@paytm,3436.17,type,1469,318,1,False,0,False,0.99,,clean
421,2026-03-22T13:47:21.757831,Manoj Verma,Manoj Verma,manoj.310@oksbi,27700.74,paste,194,329,4,False,0,False,0.99,,clean
53,2026-01-10T21:32:12.138356,Mohammed Nair,Mohammed Nair,ananya.371@oksbi,15902.24,type,278,232,6,False,0,False,0.96,,clean
755,2026-06-10T17:43:43.583548,Solutions Joshi,Arjun Nair,kavya.396@icici,223224.05,paste,11,3,31,True,4,False,0.36,25,mule
512,2026-05-22T02:45:50.089965,Swiggy,Swiggy,swiggy@ybl,2840.03,type,1691,219,3,False,0,False,0.9,,clean
187,2026-03-21T01:55:24.005396,Suresh Reddy,Suresh Reddy,manoj.854@okaxis,30315.0,type,423,454,2,False,0,False,0.86,,clean
374,2026-02-11T08:09:53.108389,Google Pay,Google Pay,googlepay@okaxis,993.19,paste,1966,200,3,False,0,False,0.91,,clean
806,2026-06-17T17:54:43.612378,Ventures Das,Rohan Sharma,mohammed.898@ybl,205432.13,paste,8,0,19,False,0,False,0.25,16,mule
525,2026-03-24T15:01:13.688304,Ramesh Patel,Ramesh Patel,deepa.999@ybl,21112.66,type,1186,171,7,False,0,False,0.93,,clean
452,2026-01-29T19:40:50.048625,Amazon Pay,Amazon Pay,amazon.pay@apl,2752.83,type,1048,133,5,False,0,False,0.96,,clean
971,2026-02-23T12:01:24.056931,Pooja Enterprises,Divya Kumar,deepa.618@oksbi,92274.96,type,1095,60,4,False,0,False,0.65,,name_mismatch
820,2026-06-12T04:48:32.982918,Enterprises Das,Kavya Kumar,meera.049@okaxis,147710.8,type,25,2,14,True,3,False,0.47,0,mule
415,2026-05-24T15:02:08.171043,Lakshmi Sharma,Lakshmi Sharma,ramesh.455@paytm,39089.33,type,1033,395,3,False,0,False,0.93,,clean
27,2026-02-21T16:07:39.604071,Karthik Pillai,Karthik Pillai,meera.506@okaxis,49086.09,type,1037,8,5,False,0,False,0.91,,clean
576,2026-03-09T18:02:47.546860,Deepa Reddy,Deepa Reddy,rajesh.518@ybl,17595.62,paste,1010,8,6,False,0,False,0.97,,clean
489,2026-06-12T19:14:59.194501,Divya Gupta,Divya Gupta,sanjay.636@paytm,49972.31,paste,550,198,1,False,0,False,1.0,,clean
837,2026-05-25T03:05:32.988837,Traders Reddy,Mohammed Joshi,karthik.326@hdfcbank,27152.41,paste,7,1,60,True,1,False,0.41,32,mule
262,2026-04-20T15:23:09.769384,Suresh Pillai,Suresh Pillai,vikram.189@oksbi,45816.54,paste,132,84,8,False,0,False,0.98,,clean
510,2026-06-15T18:14:07.812450,Deepa Joshi,Deepa Joshi,priya.600@okaxis,15055.49,type,500,307,6,False,0,False,0.89,,clean
244,2026-02-19T01:02:29.490494,Rajesh Rao,Rajesh Rao,ananya.215@hdfcbank,10195.28,type,342,225,3,False,0,False,0.95,,clean
640,2026-03-13T23:57:20.595478,Swiggy,Swiggy,swiggy@ybl,1791.36,type,1067,126,4,False,0,False,0.86,,clean
72,2026-04-18T07:44:15.283648,Mohammed Gupta,Mohammed Gupta,priya.728@icici,34487.77,type,1309,320,3,False,0,False,0.97,,clean
83,2026-04-10T13:07:40.000587,Paytm,Paytm,paytm@paytm,743.07,paste,617,184,7,False,0,False,0.9,,clean
90,2026-05-06T08:27:04.577274,Lakshmi Rao,Lakshmi Rao,manoj.771@okaxis,37513.84,type,610,399,1,False,0,False,0.9,,clean
712,2026-05-25T22:13:16.978399,Deepa Rao,Rajesh Singh,ramesh.408@oksbi,157845.49,type,9,3,29,True,2,False,0.37,16,mule
223,2026-01-22T04:00:59.737774,Sanjay Joshi,Sanjay Joshi,mohammed.653@icici,34192.89,type,1189,170,7,False,0,False,0.95,,clean
542,2026-04-13T19:57:35.375839,PhonePe,PhonePe,phonepe@ybl,4096.62,type,1772,78,2,False,0,False,0.91,,clean
206,2026-03-11T08:24:56.451777,Rajesh Sharma,Rajesh Sharma,karthik.649@hdfcbank,8462.02,paste,750,439,2,False,0,False,0.86,,clean
303,2026-02-03T03:02:30.330974,Priya Gupta,Priya Gupta,vikram.808@ybl,24907.46,type,1320,223,6,False,0,False,0.97,,clean
364,2026-02-08T17:58:45.359407,Ananya Reddy,Ananya Reddy,priya.551@apl,41466.18,type,1135,126,2,False,0,False,0.97,,clean
311,2026-02-22T03:03:34.792652,Swiggy,Swiggy,swiggy@ybl,1188.81,type,590,126,7,False,0,False,0.98,,clean
590,2026-02-01T14:45:54.596078,Sanjay Services,Sanjay Services,rajesh.532@ybl,19340.99,type,1292,57,5,False,0,False,0.96,,clean
863,2026-06-14T01:44:45.400795,IRCTC Support,Ananya Pillai,irctc.help@0kaxis,5760.15,paste,7,3,9,True,1,True,0.36,47,lookalike
513,2026-02-28T17:32:55.061777,Arjun Sharma,Arjun Sharma,rohan.115@ybl,16534.94,type,242,403,5,False,0,False,0.87,,clean
922,2026-06-21T11:25:55.963922,BookMyShow Support,Divya Reddy,bookmyshow.secure@axl,27059.22,paste,9,1,3,True,1,True,0.45,40,lookalike
330,2026-02-18T21:05:49.712825,Lakshmi Singh,Lakshmi Singh,ananya.743@ybl,14304.05,paste,779,452,2,False,0,False,0.88,,clean
427,2026-06-20T12:09:54.072133,Suresh Ventures,Suresh Ventures,priya.388@paytm,19398.88,type,1487,241,6,False,0,False,0.99,,clean
569,2026-01-09T11:16:58.076181,Deepa Kumar,Deepa Kumar,deepa.896@paytm,12678.36,type,420,145,7,False,0,False,0.86,,clean
344,2026-04-28T02:12:34.496369,Pooja Joshi,Pooja Joshi,ramesh.043@oksbi,30059.44,paste,698,120,7,False,0,False,0.89,,clean
277,2026-06-07T19:12:39.166646,Swiggy,Swiggy,swiggy@ybl,1533.69,type,1991,475,7,False,0,False,0.96,,clean
907,2026-06-21T01:53:54.681790,Flipkart Support,Vikram Gupta,flipkart.kyc@axl,22693.82,paste,1,0,19,False,0,True,0.47,55,lookalike
38,2026-03-24T15:15:00.918158,Rohan Kumar,Rohan Kumar,pooja.989@apl,33969.63,type,1198,487,7,False,0,False,0.97,,clean
674,2026-02-02T20:01:28.772603,Amazon Pay,Amazon Pay,amazon.pay@apl,1378.17,type,1856,162,8,False,0,False,0.91,,clean
584,2026-04-23T03:55:38.187536,Flipkart,Flipkart,flipkart@icici,100.19,type,730,65,6,False,0,False,1.0,,clean
308,2026-02-28T13:34:55.523016,IRCTC,IRCTC,irctc@sbi,4885.12,type,1632,242,4,False,0,False,0.89,,clean
197,2026-05-16T09:09:44.834513,Rajesh Das,Rajesh Das,rajesh.884@paytm,3470.96,type,1357,351,4,False,0,False,0.97,,clean
151,2026-06-18T01:11:42.230825,BookMyShow,BookMyShow,bookmyshow@hdfcbank,1637.14,type,1042,264,4,False,0,False,0.93,,clean
851,2026-06-12T10:15:06.451979,BookMyShow Support,Lakshmi Sharma,bookmyshow.verify@yba,1580.17,paste,1,4,16,True,2,True,0.35,54,lookalike
781,2026-06-08T15:26:42.500030,Solutions Menon,Lakshmi Sharma,lakshmi.587@hdfcbank,207303.14,type,1,0,42,True,1,False,0.46,12,mule
382,2026-04-05T19:23:49.832699,Ananya Sharma,Ananya Sharma,lakshmi.081@okaxis,37521.84,type,618,303,1,False,0,False,0.93,,clean
343,2026-01-14T17:39:39.318505,Vikram Gupta,Vikram Gupta,priya.133@okaxis,25761.13,type,894,68,8,False,0,False,0.87,,clean
645,2026-03-13T00:27:19.807555,Karthik Ventures,Karthik Ventures,suresh.830@okaxis,19028.42,type,1411,343,5,False,0,False,0.85,,clean
361,2026-02-05T22:14:57.563396,PhonePe,PhonePe,phonepe@ybl,1319.41,type,1596,63,3,False,0,False,0.88,,clean
795,2026-06-15T14:58:20.889715,Solutions Nair,Lakshmi Reddy,vikram.932@okaxis,119299.42,type,5,0,37,True,2,False,0.26,29,mule
917,2026-06-13T12:57:28.806512,Swiggy Support,Ramesh Pillai,swiggy.support@yba,3288.23,paste,5,2,4,True,1,True,0.39,42,lookalike
801,2026-06-20T16:46:53.503156,Ventures Joshi,Meera Patel,rohan.699@apl,42325.85,paste,5,3,38,True,1,False,0.25,9,mule
847,2026-06-23T02:52:21.514424,Pooja Das,Mohammed Patel,ananya.817@oksbi,36695.72,paste,8,3,48,True,4,False,0.24,24,mule
60,2026-01-01T00:59:38.262945,Mohammed Gupta,Mohammed Gupta,divya.559@hdfcbank,34616.27,type,1173,364,2,False,0,False,0.87,,clean
891,2026-06-19T20:56:22.827814,Zomato Support,Meera Verma,zomato.support@axl,25472.84,paste,1,1,4,False,0,True,0.51,50,lookalike
497,2026-04-10T15:13:36.189891,Priya Menon,Priya Menon,lakshmi.133@apl,183.76,type,186,438,7,False,0,False,1.0,,clean
673,2026-02-10T12:18:11.330180,Suresh Nair,Suresh Nair,rohan.587@ybl,28156.64,type,721,215,7,False,0,False,0.97,,clean
860,2026-06-17T21:52:44.314541,BookMyShow Support,Suresh Reddy,bookmyshow.kyc@0kaxis,12471.58,paste,7,4,17,True,1,True,0.67,62,lookalike
663,2026-03-26T21:42:46.598969,IRCTC,IRCTC,irctc@sbi,4491.64,paste,1552,151,6,False,0,False,0.91,,clean
369,2026-05-11T13:54:08.558922,Manoj Sharma,Manoj Sharma,lakshmi.475@paytm,22717.76,type,116,327,8,False,0,False,0.97,,clean
785,2026-05-30T01:42:01.954510,Solutions Das,Mohammed Nair,sanjay.750@paytm,241763.04,paste,22,3,55,True,3,False,0.3,3,mule
543,2026-06-11T15:58:34.575459,Manoj Patel,Manoj Patel,suresh.630@hdfcbank,776.25,type,1379,132,2,False,0,False,0.89,,clean
142,2026-01-21T23:40:39.062106,Priya Enterprises,Priya Enterprises,ramesh.643@icici,12711.64,type,1497,159,7,False,0,False,0.95,,clean
900,2026-06-18T02:04:47.108474,Flipkart Support,Deepa Patel,flipkart.support@0kaxis,26770.92,paste,2,1,10,True,2,True,0.42,40,lookalike
5,2026-03-19T06:34:04.351226,Divya Rao,Divya Rao,meera.780@paytm,32152.7,type,981,70,3,False,0,False,0.97,,clean
991,2026-02-12T07:02:32.532746,Ananya Sharma,Karthik Gupta,rajesh.259@hdfcbank,23420.94,type,868,89,2,False,0,False,0.68,,name_mismatch
309,2026-02-08T16:08:15.872160,Divya Gupta,Divya Gupta,vikram.190@paytm,14324.72,paste,950,27,2,False,0,False,0.96,,clean
856,2026-06-18T02:02:00.898767,BookMyShow Support,Ramesh Sharma,bookmyshow.support@paytrn,21909.44,paste,4,2,12,False,0,True,0.63,46,lookalike
389,2026-01-13T19:08:21.964958,Paytm,Paytm,paytm@paytm,4590.64,paste,1416,216,2,False,0,False,0.92,,clean
191,2026-01-12T11:22:19.492830,Karthik Joshi,Karthik Joshi,ananya.867@oksbi,39177.15,paste,391,407,6,False,0,False,0.97,,clean
978,2026-01-09T11:42:07.316715,Pooja Verma,Rohan Sharma,lakshmi.675@icici,50941.22,type,1397,67,2,False,0,False,0.67,,name_mismatch
367,2026-02-17T14:00:18.968237,Priya Rao,Priya Rao,arjun.839@oksbi,46382.62,type,583,157,4,False,0,False,0.98,,clean
441,2026-03-24T16:35:20.266844,Sanjay Pillai,Sanjay Pillai,sanjay.641@oksbi,43817.66,type,146,332,4,False,0,False,0.95,,clean
981,2026-05-23T14:37:49.490799,Divya Trading,Ramesh Associates,vikram.830@icici,40919.72,type,372,30,5,False,0,False,0.67,,name_mismatch
89,2026-03-17T00:44:05.323010,Paytm,Paytm,paytm@paytm,4626.91,type,602,163,3,False,0,False,0.87,,clean
22,2026-01-03T20:55:48.124436,IRCTC,IRCTC,irctc@sbi,1167.07,paste,841,174,8,False,0,False,0.87,,clean
129,2025-12-27T00:36:27.911328,Arjun Das,Arjun Das,deepa.240@hdfcbank,48360.2,type,1457,336,3,False,0,False,0.94,,clean
242,2026-02-17T20:13:03.676210,Arjun Traders,Arjun Traders,sanjay.470@apl,17660.46,type,1340,420,1,False,0,False,0.94,,clean
23,2026-03-08T16:00:31.117334,IRCTC,IRCTC,irctc@sbi,4890.66,paste,688,249,4,False,0,False,0.96,,clean
556,2026-04-15T20:26:14.998301,Arjun Singh,Arjun Singh,vikram.203@okaxis,37182.42,type,880,205,3,False,0,False,0.97,,clean
465,2026-05-25T21:43:06.950090,Rajesh Gupta,Rajesh Gupta,rajesh.052@oksbi,7098.76,type,631,434,1,False,0,False,0.94,,clean
79,2026-04-30T07:45:18.641477,Zomato,Zomato,zomato@paytm,3146.74,type,1851,224,2,False,0,False,0.96,,clean
464,2026-05-08T16:42:16.498054,Deepa Rao,Deepa Rao,ramesh.406@apl,23149.01,type,763,208,1,False,0,False,0.85,,clean
371,2026-05-18T08:07:56.278349,PhonePe,PhonePe,phonepe@ybl,3452.96,type,1035,48,7,False,0,False,0.91,,clean
184,2025-12-29T11:08:07.218013,Sanjay Joshi,Sanjay Joshi,priya.442@okaxis,32398.24,type,901,70,3,False,0,False,0.87,,clean
878,2026-06-12T02:34:12.959482,Swiggy Support,Suresh Das,swiggy.service@yba,2995.9,paste,7,2,16,True,1,True,0.62,60,lookalike
672,2026-04-29T21:04:21.805421,Rajesh Iyer,Rajesh Iyer,arjun.614@paytm,33064.58,type,771,401,8,False,0,False,0.98,,clean
829,2026-06-12T19:07:27.763156,Suresh Nair,Kavya Gupta,karthik.790@paytm,243316.25,type,3,2,34,True,1,False,0.36,3,mule
372,2026-02-10T13:04:18.224316,Arjun Kumar,Arjun Kumar,suresh.966@ybl,48708.97,type,466,30,7,False,0,False,0.94,,clean
822,2026-05-26T08:09:37.961858,Traders Iyer,Ramesh Das,ramesh.807@okaxis,35615.77,paste,4,1,53,True,3,False,0.19,27,mule
496,2026-02-10T01:27:15.523895,Sanjay Singh,Sanjay Singh,karthik.679@oksbi,40441.53,type,517,49,2,False,0,False,0.86,,clean
925,2026-06-17T08:58:18.407135,PhonePe Support,Rajesh Verma,phonepe.help@yba,18028.05,paste,1,4,20,True,1,True,0.61,61,lookalike
483,2026-04-09T22:01:59.036255,Deepa Singh,Deepa Singh,vikram.823@icici,32958.45,paste,843,390,2,False,0,False,0.87,,clean
121,2026-02-09T20:14:15.102433,Ananya Kumar,Ananya Kumar,meera.062@hdfcbank,31398.59,type,1278,49,7,False,0,False,0.93,,clean
532,2026-04-17T17:51:42.224440,Manoj Menon,Manoj Menon,lakshmi.225@ybl,44370.97,type,327,26,4,False,0,False,0.88,,clean
588,2026-03-16T07:35:27.865864,Sanjay Menon,Sanjay Menon,priya.645@paytm,44904.94,type,191,495,5,False,0,False,0.94,,clean
239,2026-04-29T12:52:32.859343,BookMyShow,BookMyShow,bookmyshow@hdfcbank,3134.06,type,654,197,1,False,0,False,0.89,,clean
722,2026-06-23T09:23:00.856625,Karthik Menon,Meera Singh,deepa.661@icici,157900.68,type,1,2,47,True,4,False,0.2,6,mule
564,2026-01-26T16:15:11.036519,Swiggy,Swiggy,swiggy@ybl,1799.17,paste,510,137,8,False,0,False,1.0,,clean
470,2026-01-13T11:35:34.848449,Sanjay Rao,Sanjay Rao,deepa.693@oksbi,6128.12,type,497,93,1,False,0,False,0.91,,clean
974,2026-04-14T07:46:50.717974,Ramesh Nair,Mohammed Industries,manoj.056@icici,82349.45,type,1008,87,5,False,0,False,0.7,,name_mismatch
163,2026-01-28T01:54:26.228449,PhonePe,PhonePe,phonepe@ybl,4918.09,type,517,381,2,False,0,False,0.91,,clean
414,2026-06-12T01:14:01.265714,Kavya Iyer,Kavya Iyer,kavya.201@hdfcbank,29522.25,type,159,460,5,False,0,False,0.88,,clean
784,2026-06-07T22:43:25.273614,Associates Singh,Deepa Nair,meera.344@paytm,109425.99,type,25,2,57,True,4,False,0.37,12,mule
386,2026-01-18T01:19:36.702752,Ananya Sharma,Ananya Sharma,kavya.448@paytm,45196.34,type,1295,431,6,False,0,False,0.93,,clean
144,2026-06-11T09:15:56.240116,Manoj Reddy,Manoj Reddy,lakshmi.720@oksbi,45526.8,type,1469,125,1,False,0,False,0.85,,clean
301,2026-05-19T16:51:23.266651,Amazon Pay,Amazon Pay,amazon.pay@apl,2057.26,paste,798,486,3,False,0,False,0.96,21,clean
207,2026-06-17T05:14:27.295301,Rohan Menon,Rohan Menon,karthik.248@paytm,37419.99,paste,1126,90,3,False,0,False,0.98,,clean
429,2026-03-06T17:15:38.699393,Divya Iyer,Divya Iyer,ramesh.297@okaxis,456.06,type,1367,296,8,False,0,False,0.88,,clean
916,2026-06-12T11:30:06.140027,Swiggy Support,Mohammed Das,swiggy.cashback@axl,16583.07,paste,5,2,4,False,0,True,0.59,55,lookalike
718,2026-06-22T10:55:46.031266,Ananya Gupta,Divya Reddy,pooja.662@ybl,165218.33,type,3,1,55,True,4,False,0.49,28,mule
874,2026-06-16T15:25:52.827430,PhonePe Support,Karthik Joshi,phonepe.secure@paytrn,23033.66,paste,9,5,5,False,0,True,0.46,57,lookalike
658,2026-02-07T12:19:34.437040,Divya Menon,Divya Menon,arjun.445@hdfcbank,49338.57,paste,1161,350,3,False,0,False,0.94,,clean
535,2026-01-28T15:47:35.574313,Amazon Pay,Amazon Pay,amazon.pay@apl,3982.23,paste,1785,258,2,False,0,False,0.87,,clean
809,2026-05-30T01:40:16.991385,Services Nair,Mohammed Patel,ananya.851@ybl,215181.75,paste,6,3,48,False,0,False,0.43,3,mule
480,2026-02-18T19:54:40.392455,Manoj Industries,Manoj Industries,divya.443@apl,18719.93,type,1062,214,1,False,0,False,1.0,,clean
585,2026-02-02T08:36:45.574749,Vikram Rao,Vikram Rao,rohan.910@ybl,25947.95,type,372,63,4,False,0,False,0.85,,clean
408,2026-06-21T01:48:45.933005,Vikram Kumar,Vikram Kumar,suresh.852@hdfcbank,38730.47,type,925,379,1,False,0,False,0.98,,clean
